match_id,tournament_name,tournament_slug,tournament_year,category,court,status,t1_p1,t1_p2,t2_p1,t2_p2,t1_set1,t1_set2,t1_set3,t2_set1,t2_set2,t2_set3,winner,match_longest_points_won_streak_t1,match_longest_points_won_streak_t2,match_total_points_won_t1,match_total_points_won_t2,match_total_return_points_won_t1,match_total_return_points_won_t2,match_total_serve_points_won_t1,match_total_serve_points_won_t2,return_first_return_points_won_t1,return_first_return_points_won_t2,return_return_games_played_t1,return_return_games_played_t2,return_second_return_points_won_t1,return_second_return_points_won_t2,service_aces_t1,service_aces_t2,service_double_faults_t1,service_double_faults_t2,service_first_serve_points_won_t1,service_first_serve_points_won_t2,service_second_serve_points_won_t1,service_second_serve_points_won_t2,service_services_games_played_t1,service_services_games_played_t2
4272,BUENOS AIRES P1,buenos-aires-p1,2025,Women QF,COURT 2,Completed,Icardo,Jensen,Brea,Triay,2,1,,6,6,,2,5,4,37% 32/87,63% 55/87,33% 14/43,59% 26/44,41% 18/44,67% 29/43,28% 10/36,57% 20/35,8,7,57% 4/7,67% 6/9,0,0,0,0,43% 15/35,72% 26/36,33% 3/9,43% 3/7,7,8
4273,BUENOS AIRES P1,buenos-aires-p1,2025,Men QF,COURT CENTRAL,Completed,Gonzalez,Sanz,Stupaczuk,Lebron,6,3,7,3,6,6,1,5,10,49% 101/208,51% 107/208,42% 47/111,44% 43/97,56% 54/97,58% 64/111,43% 44/103,41% 35/85,15,15,38% 3/8,67% 8/12,0,0,0,0,59% 50/85,57% 59/103,33% 4/12,62% 5/8,15,15
4274,BUENOS AIRES P1,buenos-aires-p1,2025,Men QF,COURT CENTRAL,Completed,Coello,Tapia,Alonso,Bautista,4,6,6,6,3,2,1,10,8,54% 95/176,46% 81/176,46% 39/84,39% 36/92,61% 56/92,54% 45/84,46% 33/72,39% 32/83,13,14,50% 6/12,44% 4/9,0,0,0,0,61% 51/83,54% 39/72,56% 5/9,50% 6/12,14,13
4275,BUENOS AIRES P1,buenos-aires-p1,2025,Women QF,COURT 2,Completed,Fernandez,Gonzalez,Caldera Sanchez,Goenaga,7,1,6,5,6,1,1,10,9,51% 89/174,49% 85/174,51% 53/103,49% 35/71,51% 36/71,49% 50/103,51% 42/82,48% 29/60,13,13,52% 11/21,55% 6/11,0,0,0,0,52% 31/60,49% 40/82,45% 5/11,48% 10/21,13,13
4276,BUENOS AIRES P1,buenos-aires-p1,2025,Men QF,COURT CENTRAL,Completed,Jofre,Arroyo,Bergamini,Navarro,4,6,,6,7,,2,5,6,48% 80/167,52% 87/167,36% 28/78,42% 37/89,58% 52/89,64% 50/78,38% 24/64,38% 30/78,11,11,29% 4/14,64% 7/11,0,0,0,0,62% 48/78,62% 40/64,36% 4/11,71% 10/14,11,11
4277,BUENOS AIRES P1,buenos-aires-p1,2025,Men QF,COURT CENTRAL,Completed,Tello,Di Nenno,Chingotto,Galan,2,3,,6,6,,2,6,7,43% 44/102,57% 58/102,28% 13/46,45% 25/56,55% 31/56,72% 33/46,29% 11/38,41% 18/44,8,9,25% 2/8,58% 7/12,0,0,0,0,59% 26/44,71% 27/38,42% 5/12,75% 6/8,9,8
4278,BUENOS AIRES P1,buenos-aires-p1,2025,Men QF,COURT 2,Completed,Jofre,Arroyo,Bergamini,Navarro,4,6,,6,7,,2,5,6,48% 80/167,52% 87/167,36% 28/78,42% 37/89,58% 52/89,64% 50/78,38% 24/64,38% 30/78,11,11,29% 4/14,64% 7/11,0,0,0,0,62% 48/78,62% 40/64,36% 4/11,71% 10/14,11,11
4279,BUENOS AIRES P1,buenos-aires-p1,2025,Men QF,COURT CENTRAL,Completed,Gonzalez,Sanz,Stupaczuk,Lebron,6,3,7,3,6,6,1,5,10,49% 101/208,51% 107/208,42% 47/111,44% 43/97,56% 54/97,58% 64/111,43% 44/103,41% 35/85,15,15,38% 3/8,67% 8/12,0,0,0,0,59% 50/85,57% 59/103,33% 4/12,62% 5/8,15,15
4280,BUENOS AIRES P1,buenos-aires-p1,2025,Men QF,COURT CENTRAL,Completed,Coello,Tapia,Alonso,Bautista,4,6,6,6,3,2,1,10,8,54% 95/176,46% 81/176,46% 39/84,39% 36/92,61% 56/92,54% 45/84,46% 33/72,39% 32/83,13,14,50% 6/12,44% 4/9,0,0,0,0,61% 51/83,54% 39/72,56% 5/9,50% 6/12,14,13
4281,BUENOS AIRES P1,buenos-aires-p1,2025,Women SF,COURT CENTRAL,Completed,Sanchez,Josemaria,Calvo Santamaria,Osoro,6,6,,2,4,,1,8,5,60% 65/109,40% 44/109,54% 31/57,35% 18/52,65% 34/52,46% 26/57,54% 28/52,33% 15/46,9,9,60% 3/5,50% 3/6,0,0,0,0,67% 31/46,46% 24/52,50% 3/6,40% 2/5,9,9
4282,BUENOS AIRES P1,buenos-aires-p1,2025,Women SF,COURT CENTRAL,Completed,Fernandez,Gonzalez,Brea,Triay,6,6,,4,3,,1,6,5,56% 60/108,44% 48/108,49% 22/45,40% 25/63,60% 38/63,51% 23/45,51% 21/41,37% 19/52,9,10,25% 1/4,55% 6/11,0,0,0,0,63% 33/52,49% 20/41,45% 5/11,75% 3/4,10,9
4283,BUENOS AIRES P1,buenos-aires-p1,2025,Men SF,COURT CENTRAL,Completed,Bergamini,Navarro,Chingotto,Galan,4,6,1,6,4,0,1,8,6,53% 72/137,47% 65/137,46% 29/63,42% 31/74,58% 43/74,54% 34/63,44% 24/55,41% 26/63,10,11,62% 5/8,45% 5/11,0,0,0,0,59% 37/63,56% 31/55,55% 6/11,38% 3/8,11,10
4284,BUENOS AIRES P1,buenos-aires-p1,2025,Men SF,COURT CENTRAL,Completed,Coello,Tapia,Gonzalez,Sanz,6,6,,4,4,,1,6,7,55% 67/122,45% 55/122,44% 28/64,33% 19/58,67% 39/58,56% 36/64,43% 25/58,30% 16/53,10,10,50% 3/6,60% 3/5,0,0,0,0,70% 37/53,57% 33/58,40% 2/5,50% 3/6,10,10
4285,BUENOS AIRES P1,buenos-aires-p1,2025,Women F,COURT CENTRAL,Completed,Sanchez,Josemaria,Fernandez,Gonzalez,6,6,,2,2,,1,4,4,59% 66/111,41% 45/111,49% 31/63,27% 13/48,73% 35/48,51% 32/63,52% 29/56,30% 12/40,8,8,29% 2/7,12% 1/8,0,0,0,0,70% 28/40,48% 27/56,88% 7/8,71% 5/7,8,8
4286,BUENOS AIRES P1,buenos-aires-p1,2025,Men F,COURT CENTRAL,Completed,Coello,Tapia,Bergamini,Navarro,6,6,,2,2,,1,8,5,64% 56/88,36% 32/88,57% 26/46,29% 12/42,71% 30/42,43% 20/46,58% 23/40,30% 11/37,8,8,50% 3/6,20% 1/5,0,0,0,0,70% 26/37,42% 17/40,80% 4/5,50% 3/6,8,8
4287,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q1,PIETRANGELI 1,Completed,Araujo,Castro Garcia,Sinicropi,Ruiz,7,7,,6,6,,1,5,4,52% 90/174,48% 84/174,31% 26/84,29% 26/90,71% 64/90,69% 58/84,30% 21/70,26% 21/80,12,12,36% 5/14,50% 5/10,0,0,0,0,74% 59/80,70% 49/70,50% 5/10,64% 9/14,12,12
4288,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q1,PIETRANGELI 1,Completed,Tinti,Giuliani Lombardo,Nunes,Solbes,4,7,6,6,5,3,1,6,9,52% 99/191,48% 92/191,43% 39/91,40% 40/100,60% 60/100,57% 52/91,43% 33/77,40% 33/82,16,15,43% 6/14,39% 7/18,0,0,0,0,60% 49/82,57% 44/77,61% 11/18,57% 8/14,15,16
4289,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q1,PIETRANGELI 1,Completed,Garcia Trella,Lopez Diaz,Baldi,Gibson,7,6,,6,4,,1,4,7,49% 77/156,51% 79/156,28% 18/65,35% 32/91,65% 59/91,72% 47/65,29% 16/56,37% 29/79,11,11,22% 2/9,25% 3/12,0,0,0,0,63% 50/79,71% 40/56,75% 9/12,78% 7/9,11,11
4290,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q1,PIETRANGELI 1,Completed,Schuck Silva,Ribeiro,Margherita Aima,Rosi,6,1,,7,6,,2,14,7,46% 65/141,54% 76/141,35% 25/72,42% 29/69,58% 40/69,65% 47/72,33% 22/66,40% 24/60,9,10,50% 3/6,56% 5/9,0,0,0,0,60% 36/60,67% 44/66,44% 4/9,50% 3/6,10,9
4291,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q1,CAMPO 7,Completed,Garcia,Marti,Aragon Herrera,Jerez Carnero,6,7,6,7,6,3,1,11,6,53% 114/215,47% 101/215,31% 34/109,25% 26/106,75% 80/106,69% 75/109,29% 28/96,24% 23/95,16,17,46% 6/13,27% 3/11,0,0,0,0,76% 72/95,71% 68/96,73% 8/11,54% 7/13,17,16
4292,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q1,CAMPO 7,Completed,Blanque,Bergeron,Marques Berdonce,Gonzalez,6,7,,2,5,,1,6,4,58% 78/135,42% 57/135,43% 33/76,24% 14/59,76% 45/59,57% 43/76,41% 27/66,25% 13/53,10,10,60% 6/10,17% 1/6,0,0,0,1,75% 40/53,59% 39/66,83% 5/6,40% 4/10,10,10
4293,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q1,CAMPO 7,Completed,Piltcher,Ortiz Gasco,Lopez Lopez,Lopez Moral,6,3,6,3,6,7,2,6,8,50% 96/193,50% 97/193,39% 39/99,39% 37/94,61% 57/94,61% 60/99,42% 34/80,40% 31/78,15,15,26% 5/19,38% 6/16,0,0,0,0,60% 47/78,58% 46/80,62% 10/16,74% 14/19,15,15
4294,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q1,CAMPO 7,Completed,Navarro Björk,Touly,Montesi,Castillo Velarde,6,6,,3,4,,1,6,5,57% 62/108,43% 46/108,45% 26/58,28% 14/50,72% 36/50,55% 32/58,48% 24/50,32% 14/44,10,9,25% 2/8,0% 0/6,0,0,0,0,68% 30/44,52% 26/50,100% 6/6,75% 6/8,9,10
4295,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q1,CAMPO 8,Completed,Melendez Amaya,Mena,Guichard,Luque,6,6,3,3,7,6,2,7,6,50% 91/182,50% 91/182,35% 31/89,35% 33/93,65% 60/93,65% 58/89,35% 28/80,37% 28/76,14,16,33% 3/9,29% 5/17,0,0,0,0,63% 48/76,65% 52/80,71% 12/17,67% 6/9,16,14
4296,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q1,CAMPO 8,Completed,Gil,Ramirez,Insa Sotillo,Coello Manso,3,4,,6,6,,2,5,8,43% 46/107,57% 61/107,25% 14/57,36% 18/50,64% 32/50,75% 43/57,25% 13/53,32% 15/47,10,9,25% 1/4,100% 3/3,0,0,0,0,68% 32/47,75% 40/53,0% 0/3,75% 3/4,9,10
4297,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q1,CAMPO 8,Completed,Koek,Weterings,Serrano Gonzalez,Ramme Coellar,6,7,,2,5,,1,5,6,55% 71/129,45% 58/129,42% 27/65,31% 20/64,69% 44/64,58% 38/65,35% 19/54,30% 17/57,10,10,73% 8/11,43% 3/7,0,0,0,0,70% 40/57,65% 35/54,57% 4/7,27% 3/11,10,10
4298,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q1,CAMPO 8,Completed,Vivancos,Clasca Vidiella,Vano Martin,Peralta Exposito,3,4,,6,6,,2,4,5,44% 52/117,56% 65/117,30% 20/66,37% 19/51,63% 32/51,70% 46/66,25% 14/56,33% 14/42,10,9,60% 6/10,56% 5/9,0,0,0,0,67% 28/42,75% 42/56,44% 4/9,40% 4/10,9,10
4299,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q1,CAMPO 6,Completed,Sintes Villalonga,Moragues Moltò,Arnaldos Serrano,Rodriguez Martinez,6,3,,7,6,,2,4,8,44% 59/134,56% 75/134,25% 14/56,42% 33/78,58% 45/78,75% 42/56,24% 10/42,42% 29/69,10,11,29% 4/14,44% 4/9,0,0,0,0,58% 40/69,76% 32/42,56% 5/9,71% 10/14,11,10
4300,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q1,CAMPO 6,Completed,Castillo Valverde,Jorge Alfaro,Olsson,Windahl,7,2,5,5,6,7,2,7,8,45% 84/187,55% 103/187,27% 23/84,41% 42/103,59% 61/103,73% 61/84,29% 22/76,41% 38/92,16,16,12% 1/8,36% 4/11,0,0,1,0,59% 54/92,71% 54/76,64% 7/11,88% 7/8,16,16
4301,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q1,CAMPO 6,Completed,Lucendo Millan,Blanco Rojo,Martinez Sanjuan,Dominguez Gracia,6,0,,7,6,,2,6,9,41% 44/108,59% 64/108,23% 12/53,42% 23/55,58% 32/55,77% 41/53,23% 11/48,40% 18/45,9,9,20% 1/5,50% 5/10,0,0,0,0,60% 27/45,77% 37/48,50% 5/10,80% 4/5,9,9
4302,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q1,CAMPO 6,Completed,Portillo Perez,Fernandez Lopez,Pujals Perez,Valenzuela,3,3,,6,6,,2,5,5,44% 54/124,56% 70/124,40% 25/62,53% 33/62,47% 29/62,60% 37/62,40% 20/50,53% 29/55,9,9,42% 5/12,57% 4/7,0,0,1,0,47% 26/55,60% 30/50,43% 3/7,58% 7/12,9,9
4303,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q2,PIETRANGELI 1,Completed,Tinti,Giuliani Lombardo,Ignacio Rubini,Lamperti,3,4,,6,6,,2,6,5,41% 41/99,59% 58/99,18% 9/50,35% 17/49,65% 32/49,82% 41/50,18% 8/44,31% 13/42,10,9,17% 1/6,57% 4/7,0,0,0,0,69% 29/42,82% 36/44,43% 3/7,83% 5/6,9,10
4304,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q2,PIETRANGELI 1,Completed,Fernandez Lancha,Jensen Sirvent,Arnaldos Serrano,Rodriguez Martinez,7,7,,6,6,,1,5,5,53% 93/175,47% 82/175,33% 32/97,22% 17/78,78% 61/78,67% 65/97,36% 30/83,23% 16/70,12,12,14% 2/14,12% 1/8,0,0,0,0,77% 54/70,64% 53/83,88% 7/8,86% 12/14,12,12
4305,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q2,PIETRANGELI 1,Completed,Garcia Trella,Lopez Diaz,Martinez Sanjuan,Dominguez Gracia,3,4,,6,6,,2,5,7,46% 60/131,54% 71/131,38% 24/63,47% 32/68,53% 36/68,62% 39/63,37% 22/59,45% 29/64,10,9,50% 2/4,75% 3/4,0,0,0,0,55% 35/64,63% 37/59,25% 1/4,50% 2/4,9,10
4306,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q3,PIETRANGELI 1,Completed,Ramirez Navas,Axelsson,Ignacio Rubini,Lamperti,6,6,,4,4,,1,10,4,54% 62/114,46% 52/114,32% 18/56,24% 14/58,76% 44/58,68% 38/56,34% 18/53,27% 14/52,10,10,0% 0/3,0% 0/6,0,0,0,0,73% 38/52,66% 35/53,100% 6/6,100% 3/3,10,10
4307,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q3,PIETRANGELI 1,Completed,Fernandez Lancha,Jensen Sirvent,Bueno,Mendez,6,3,,3,0,,1,9,5,67% 50/75,33% 25/75,58% 18/31,27% 12/44,73% 32/44,42% 13/31,52% 14/27,23% 9/39,6,7,100% 4/4,60% 3/5,0,0,0,0,77% 30/39,48% 13/27,40% 2/5,0% 0/4,7,6
4308,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q2,CAMPO 7,Completed,Vasquez,Geens,Araujo,Castro Garcia,6,6,,3,2,,1,6,4,57% 61/107,43% 46/107,42% 23/55,27% 14/52,73% 38/52,58% 32/55,43% 20/47,29% 14/48,8,9,38% 3/8,0% 0/4,0,0,0,0,71% 34/48,57% 27/47,100% 4/4,62% 5/8,9,8
4309,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q2,CAMPO 7,Completed,Insa Sotillo,Coello Manso,Huete Hernandez,Perino,7,2,3,6,6,6,2,5,9,45% 82/183,55% 101/183,26% 24/91,37% 34/92,63% 58/92,74% 67/91,27% 21/79,35% 28/80,15,14,25% 3/12,50% 6/12,1,0,0,0,65% 52/80,73% 58/79,50% 6/12,75% 9/12,14,15
4310,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q2,CAMPO 7,Completed,Margherita Aima,Rosi,Vano Martin,Peralta Exposito,4,2,,6,6,,2,4,5,43% 46/108,57% 62/108,30% 17/56,44% 23/52,56% 29/52,70% 39/56,30% 14/46,40% 19/47,9,9,30% 3/10,80% 4/5,0,0,0,0,60% 28/47,70% 32/46,20% 1/5,70% 7/10,9,9
4311,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q3,CAMPO 7,Completed,Vasquez,Geens,Blanque,Bergeron,3,4,,6,6,,2,5,4,46% 55/120,54% 65/120,30% 21/70,32% 16/50,68% 34/50,70% 49/70,30% 20/67,30% 14/47,10,9,33% 1/3,67% 2/3,0,0,0,0,70% 33/47,70% 47/67,33% 1/3,67% 2/3,9,10
4312,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q3,CAMPO 7,Completed,Olsson,Windahl,Huete Hernandez,Perino,7,7,,6,6,,1,7,5,50% 82/163,50% 81/163,31% 25/81,30% 25/82,70% 57/82,69% 56/81,34% 24/70,29% 22/75,12,12,9% 1/11,43% 3/7,0,0,0,0,71% 53/75,66% 46/70,57% 4/7,91% 10/11,12,12
4313,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q2,CAMPO 8,Completed,Ramirez Navas,Axelsson,Guichard,Luque,6,6,,3,2,,1,8,8,57% 66/115,43% 49/115,55% 36/65,40% 20/50,60% 30/50,45% 29/65,53% 32/60,35% 15/43,9,8,80% 4/5,71% 5/7,0,0,0,0,65% 28/43,47% 28/60,29% 2/7,20% 1/5,8,9
4314,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q2,CAMPO 8,Completed,Garcia,Marti,Bueno,Mendez,3,7,6,6,5,7,2,7,8,50% 96/191,50% 95/191,35% 36/103,32% 28/88,68% 60/88,65% 67/103,33% 31/95,33% 27/83,17,16,62% 5/8,20% 1/5,0,0,0,0,67% 56/83,67% 64/95,80% 4/5,38% 3/8,16,17
4315,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q2,CAMPO 8,Completed,Navarro Björk,Touly,Pujals Perez,Valenzuela,2,5,,6,7,,2,4,12,41% 48/117,59% 69/117,37% 23/63,54% 29/54,46% 25/54,63% 40/63,37% 19/51,59% 24/41,10,10,33% 4/12,38% 5/13,0,0,0,0,41% 17/41,63% 32/51,62% 8/13,67% 8/12,10,10
4316,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q2,CAMPO 6,Completed,Blanque,Bergeron,Castaño Salguero,Suescun,7,6,,6,4,,1,8,5,53% 74/139,47% 65/139,36% 27/74,28% 18/65,72% 47/65,64% 47/74,37% 24/65,26% 16/62,11,11,33% 3/9,67% 2/3,0,0,0,0,74% 46/62,63% 41/65,33% 1/3,67% 6/9,11,11
4317,BNL ITALY MAJOR,bnl-italy-major,2025,Men Q2,CAMPO 6,Completed,Garcia Jimenez,Medina Murphy,Olsson,Windahl,4,6,4,6,4,6,2,5,7,47% 86/182,53% 96/182,28% 23/82,37% 37/100,63% 63/100,72% 59/82,27% 20/73,39% 32/83,15,15,33% 3/9,29% 5/17,0,0,0,0,61% 51/83,73% 53/73,71% 12/17,67% 6/9,15,15
4318,BNL ITALY MAJOR,bnl-italy-major,2025,Women Q2,CAMPO 6,Completed,Koek,Weterings,Lopez Lopez,Lopez Moral,4,6,3,6,2,6,2,7,6,50% 83/165,50% 82/165,44% 40/91,42% 31/74,58% 43/74,56% 51/91,45% 36/80,43% 31/72,14,13,36% 4/11,0% 0/2,0,0,0,0,57% 41/72,55% 44/80,100% 2/2,64% 7/11,13,14
4319,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,CAMPO CENTRALE,Completed,Patiniotis,Gala Sanchez,Campagnolo,Sager,4,6,,6,7,,2,5,6,46% 62/136,54% 74/136,31% 22/71,38% 25/65,62% 40/65,69% 49/71,35% 22/62,37% 22/59,11,11,0% 0/9,50% 3/6,0,0,0,0,63% 37/59,65% 40/62,50% 3/6,100% 9/9,11,11
4320,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,CAMPO CENTRALE,Completed,Aguirre,Alfonso,Piotto Albornoz,Rico,3,6,,6,7,,2,6,9,46% 63/138,54% 75/138,30% 18/61,42% 32/77,58% 45/77,70% 43/61,28% 16/58,41% 27/66,11,10,67% 2/3,45% 5/11,0,0,0,0,59% 39/66,72% 42/58,55% 6/11,33% 1/3,10,11
4321,BNL ITALY MAJOR,bnl-italy-major,2025,Women R64,CAMPO CENTRALE,Completed,Casali,Gallardo Salvado,Las Heras,Marchetti,4,5,,6,7,,2,6,8,45% 60/133,55% 73/133,36% 22/61,47% 34/72,53% 38/72,64% 39/61,34% 19/56,50% 30/60,11,11,60% 3/5,33% 4/12,0,0,0,1,50% 30/60,66% 37/56,67% 8/12,40% 2/5,11,11
4322,BNL ITALY MAJOR,bnl-italy-major,2025,Women R64,CAMPO CENTRALE,Completed,Saiz Vallejo,Lobo,Velasco Postiguillo,Canovas Paredes,7,4,6,6,6,7,2,8,9,49% 114/232,51% 118/232,41% 52/126,42% 44/106,58% 62/106,59% 74/126,43% 47/110,41% 39/94,17,17,31% 5/16,42% 5/12,0,0,0,0,59% 55/94,57% 63/110,58% 7/12,69% 11/16,17,17
4323,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,CAMPO CENTRALE,Completed,Cassetta,Gonzalez,Blanque,Bergeron,6,6,,2,2,,1,7,3,61% 63/103,39% 40/103,53% 25/47,32% 18/56,68% 38/56,47% 22/47,54% 25/46,31% 16/51,8,8,0% 0/1,40% 2/5,0,0,0,0,69% 35/51,46% 21/46,60% 3/5,100% 1/1,8,8
4324,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,CAMPO CENTRALE,Completed,Leygue,Moya,Deus,Deus,6,1,,4,1,,1,4,4,53% 50/95,47% 45/95,40% 20/50,33% 15/45,67% 30/45,60% 30/50,40% 17/43,36% 13/36,7,6,43% 3/7,22% 2/9,0,0,0,0,64% 23/36,60% 26/43,78% 7/9,57% 4/7,6,7
4325,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,CAMPO CENTRALE,Completed,Munoz,Gutierrez,Sanchez Chamero,Santigosa Sastre,2,2,,6,6,,2,3,4,43% 27/63,57% 36/63,41% 12/29,56% 19/34,44% 15/34,59% 17/29,41% 11/27,57% 17/30,4,5,50% 1/2,50% 2/4,0,0,0,0,43% 13/30,59% 16/27,50% 2/4,50% 1/2,5,4
4326,BNL ITALY MAJOR,bnl-italy-major,2025,Women R64,PIETRANGELI 1,Completed,Arruabarrena,Bidahorria,Cañellas Rodero,Soriano Perez,6,6,,3,1,,1,8,4,62% 65/105,38% 40/105,54% 29/54,29% 15/51,71% 36/51,46% 25/54,54% 25/46,28% 13/47,8,8,50% 4/8,50% 2/4,0,0,0,0,72% 34/47,46% 21/46,50% 2/4,50% 4/8,8,8
4327,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,PIETRANGELI 1,Completed,Cremona,Graziotti,Iacovino,Di Giovanni,6,6,3,7,4,6,2,5,8,47% 95/204,53% 109/204,37% 40/109,42% 40/95,58% 55/95,63% 69/109,34% 33/96,43% 37/86,16,15,54% 7/13,33% 3/9,0,0,0,0,57% 49/86,66% 63/96,67% 6/9,46% 6/13,15,16
4328,BNL ITALY MAJOR,bnl-italy-major,2025,Women R64,PIETRANGELI 1,Completed,Barrera De La Fuente,Caparros Maldonado,Montes Cabruja,Arellano Navarro,6,6,6,3,7,3,1,7,5,53% 103/195,47% 92/195,39% 33/84,37% 41/111,63% 70/111,61% 51/84,40% 27/67,34% 31/91,14,16,35% 6/17,50% 10/20,0,0,0,0,66% 60/91,60% 40/67,50% 10/20,65% 11/17,16,14
4329,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,PIETRANGELI 1,Completed,Abbate,Montiel Caruso,Lijo,Cruz Belluati,6,3,,7,6,,2,5,7,45% 61/136,55% 75/136,27% 18/66,39% 27/70,61% 43/70,73% 48/66,24% 14/58,39% 26/67,11,10,50% 4/8,33% 1/3,0,0,0,0,61% 41/67,76% 44/58,67% 2/3,50% 4/8,10,11
4331,BNL ITALY MAJOR,bnl-italy-major,2025,Women R64,PIETRANGELI 1,Completed,Martinez Fortun,Manquillo Alarza,Pappacena,Parmigiani,6,6,,1,3,,1,5,4,57% 66/115,43% 49/115,48% 30/62,32% 17/53,68% 36/53,52% 32/62,45% 23/51,31% 14/45,8,8,64% 7/11,38% 3/8,0,0,0,0,69% 31/45,55% 28/51,62% 5/8,36% 4/11,8,8
4332,BNL ITALY MAJOR,bnl-italy-major,2025,Women R64,CAMPO 7,Completed,Nogueira,Fassio Goyenche,Fassio Goyeneche,Gomez Rivas,6,6,,2,1,,1,8,3,63% 61/97,37% 36/97,52% 27/52,24% 11/45,76% 34/45,48% 25/52,52% 24/46,22% 8/37,7,8,50% 3/6,38% 3/8,0,0,0,0,78% 29/37,48% 22/46,62% 5/8,50% 3/6,8,7
4333,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,CAMPO 7,Completed,Moyano,Cabeza Teres,Mouriño,Fernandez,6,6,,4,4,,1,5,6,56% 67/120,44% 53/120,38% 26/68,21% 11/52,79% 41/52,62% 42/68,34% 21/61,22% 11/50,10,10,71% 5/7,0% 0/2,0,0,0,0,78% 39/50,66% 40/61,100% 2/2,29% 2/7,10,10
4334,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,CAMPO 7,Completed,Hernandez Alvarez,Valenzuela,Fernandez Lancha,Jensen Sirvent,7,6,5,6,7,7,2,5,9,48% 111/231,52% 120/231,22% 24/110,28% 34/121,72% 87/121,78% 86/110,20% 20/100,29% 30/105,18,18,40% 4/10,25% 4/16,0,0,0,0,71% 75/105,80% 80/100,75% 12/16,60% 6/10,18,18
4335,BNL ITALY MAJOR,bnl-italy-major,2025,Women R64,CAMPO 7,Completed,Perez Momha,Varo Ramos,Polo Bautista,Aguilar Carrillo,7,4,6,6,6,7,2,8,7,50% 124/250,50% 126/250,45% 57/127,46% 56/123,54% 67/123,55% 70/127,44% 47/108,44% 50/114,17,17,53% 10/19,67% 6/9,0,0,0,0,56% 64/114,56% 61/108,33% 3/9,47% 9/19,17,17
4336,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,CAMPO 7,Completed,Vilariño Gestoso,Oria,Martinez,Benitez Lara,5,6,5,7,2,7,2,5,6,50% 92/184,50% 92/184,34% 32/93,34% 31/91,66% 60/91,66% 61/93,37% 30/82,35% 27/77,16,16,18% 2/11,29% 4/14,0,0,0,0,65% 50/77,63% 52/82,71% 10/14,82% 9/11,16,16
4337,BNL ITALY MAJOR,bnl-italy-major,2025,Women R64,CAMPO 7,Completed,Lopez Lopez,Lopez Moral,Lujan Rodriguez,Godallier,7,1,7,5,6,6,1,8,7,48% 80/166,52% 86/166,38% 34/89,40% 31/77,60% 46/77,62% 55/89,33% 25/75,40% 27/68,12,12,64% 9/14,44% 4/9,0,0,0,1,60% 41/68,67% 50/75,56% 5/9,36% 5/14,12,12
4338,BNL ITALY MAJOR,bnl-italy-major,2025,Men R64,CAMPO 8,Completed,Ruiz,Gil,Rubio,Ruiz,6,6,,3,2,,1,6,5,57% 73/128,43% 55/128,48% 40/83,27% 12/45,73% 33/45,52% 43/83,46% 35/76,28% 11/40,9,8,71% 5/7,20% 1/5,0,0,0,1,72% 29/40,54% 41/76,80% 4/5,29% 2/7,8,9
